itemA,itemB,count,support,confidence_A_to_B,confidence_B_to_A,lift
plasters in tin woodland animals,spaceboy lunch box,132,0.006494784491241881,0.1907514450867052,0.1493212669683258,4.385556979572621
set of 3 butterfly cookie cutters,set/20 red retrospot paper napkins,132,0.006494784491241881,0.19642857142857142,0.13692946058091288,4.141301126259632
dotcom postage,retrospot tea set ceramic 11 pc,132,0.006494784491241881,0.1864406779661017,0.14087513340448238,4.043991823887994
dolly girl lunch box,jumbo bag pink vintage paisley,132,0.006494784491241881,0.15903614457831325,0.15456674473067916,3.7848367709714736
jumbo bag pink vintage paisley,pack of 60 pink paisley cake cases,132,0.006494784491241881,0.15456674473067916,0.15695600475624258,3.73533236611929
charlotte bag suki design,pack of 60 pink paisley cake cases,132,0.006494784491241881,0.15085714285714286,0.15695600475624258,3.6456843893324278
lunch box i love london,set of 4 pantry jelly moulds,132,0.006494784491241881,0.1875,0.12547528517110265,3.622385931558935
dolly girl lunch box,jumbo  bag baroque black white,132,0.006494784491241881,0.15903614457831325,0.14270270270270272,3.494324975577988
gardeners kneeling pad cup of tea,lunch bag apple design,132,0.006494784491241881,0.17506631299734748,0.12915851272015655,3.481455719528464
jam making set printed,plasters in tin woodland animals,132,0.006494784491241881,0.11827956989247312,0.1907514450867052,3.473864130772577
jam making set printed,strawberry ceramic trinket box,132,0.006494784491241881,0.11827956989247312,0.18938307030129126,3.4489440150568487
60 teatime fairy cake cases,green regency teacup and saucer,132,0.006494784491241881,0.16541353383458646,0.13538461538461538,3.4480663196452666
alarm clock bakelike green,dolly girl lunch box,132,0.006494784491241881,0.13650465356773525,0.15903614457831325,3.3425549145911466
paper bunting retrospot,red retrospot charlotte bag,132,0.006494784491241881,0.16772554002541296,0.12840466926070038,3.316005715444059
dolly girl lunch box,rabbit night light,132,0.006494784491241881,0.15903614457831325,0.1348314606741573,3.3015838635440637
pack of 60 pink paisley cake cases,victorian glass hanging t-light,132,0.006494784491241881,0.15695600475624258,0.12915851272015655,3.1213051278531054
jumbo bag strawberry,recipe box pantry yellow design,132,0.006494784491241881,0.1619631901840491,0.12165898617511521,3.0338616380650816
charlotte bag suki design,roses regency teacup and saucer,132,0.006494784491241881,0.15085714285714286,0.13030602171767028,3.0266738118742067
jumbo shopper vintage red paisley,popcorn holder,132,0.006494784491241881,0.11320754716981132,0.16988416988416988,2.9611714140016026
red retrospot charlotte bag,spaceboy lunch box,132,0.006494784491241881,0.12840466926070038,0.1493212669683258,2.95214535979013
dolly girl lunch box,lunch bag cars blue,132,0.006494784491241881,0.15903614457831325,0.1166077738515901,2.8553450551321897
60 teatime fairy cake cases,jumbo storage bag suki,132,0.006494784491241881,0.16541353383458646,0.11205432937181664,2.8538749250035105
6 ribbons rustic charm,lunch bag pink polkadot,132,0.006494784491241881,0.14012738853503184,0.12301957129543337,2.65419295860763
jam making set with jars,retrospot tea set ceramic 11 pc,132,0.006494784491241881,0.12121212121212122,0.14087513340448238,2.6291517091943986
lunch bag  black skull.,red toadstool led night light,132,0.006494784491241881,0.10476190476190476,0.1573301549463647,2.53776037232533
jam making set with jars,lunch bag woodland,132,0.006494784491241881,0.12121212121212122,0.13147410358565736,2.4537003501146923
gardeners kneeling pad keep calm,jumbo bag pink polkadot,132,0.006494784491241881,0.14585635359116023,0.10900082576383155,2.447881527982444
jam making set printed,lunch bag woodland,132,0.006494784491241881,0.11827956989247312,0.13147410358565736,2.3943366319667567
6 ribbons rustic charm,jumbo bag pink polkadot,132,0.006494784491241881,0.14012738853503184,0.10900082576383155,2.351733315099907
heart of wicker small,lunch bag pink polkadot,132,0.006494784491241881,0.1117696867061812,0.12301957129543337,2.117061614740379
lunch bag  black skull.,victorian glass hanging t-light,132,0.006494784491241881,0.10476190476190476,0.12915851272015655,2.0833473115273504
baking set 9 piece retrospot,lunch bag red retrospot,132,0.006494784491241881,0.14699331848552338,0.08565866320571058,1.9386711258272402
ivory kitchen scales,white hanging heart t-light holder,132,0.006494784491241881,0.19584569732937684,0.05994550408719346,1.8076148739883087
lunch bag red retrospot,rabbit night light,132,0.006494784491241881,0.08565866320571058,0.1348314606741573,1.7782703483073152
home building block word,jumbo bag red retrospot,132,0.006494784491241881,0.17277486910994763,0.06395348837209303,1.7012967247047361
jumbo bag strawberry,jumbo bag vintage doily,131,0.006445581578429443,0.1607361963190184,0.18794835007173602,4.686947566696887
charlotte bag suki design,set of 3 butterfly cookie cutters,131,0.006445581578429443,0.14971428571428572,0.1949404761904762,4.527965986394559
dolly girl lunch box,pink regency teacup and saucer,131,0.006445581578429443,0.1578313253012048,0.17798913043478262,4.358374803562074
jumbo  bag baroque black white,strawberry charlotte bag,131,0.006445581578429443,0.14162162162162162,0.1829608938547486,4.019996980220443
60 teatime fairy cake cases,set/5 red retrospot lid glass bowls,131,0.006445581578429443,0.16416040100250626,0.1528588098016336,3.893110840110779
green regency teacup and saucer,lunch box i love london,131,0.006445581578429443,0.13435897435897437,0.18607954545454544,3.878851981351981
dolly girl lunch box,set of 3 regency cake tins,131,0.006445581578429443,0.1578313253012048,0.15726290516206481,3.8508569692937415
recycling bag retrospot,wooden frame antique white,131,0.006445581578429443,0.17631224764468373,0.13674321503131523,3.7404698550423294
home building block word,wooden frame antique white,131,0.006445581578429443,0.17146596858638743,0.13674321503131523,3.6376558930581813
jumbo bag woodland animals,vintage snap cards,131,0.006445581578429443,0.15339578454332553,0.14869466515323496,3.538724092007432
doormat red retrospot,jumbo storage bag suki,131,0.006445581578429443,0.19208211143695014,0.11120543293718166,3.3139871246558354
pink regency teacup and saucer,wooden picture frame white finish,131,0.006445581578429443,0.17798913043478262,0.11996336996336997,3.3126841455645804
gardeners kneeling pad cup of tea,lunch bag pink polkadot,131,0.006445581578429443,0.17374005305039789,0.12208760484622554,3.2908600542369864
charlotte bag pink polkadot,paper chain kit 50's christmas,131,0.006445581578429443,0.17750677506775067,0.11461067366579178,3.1562971972676857
dolly girl lunch box,lunch bag apple design,131,0.006445581578429443,0.1578313253012048,0.12818003913894324,3.138712187301063
natural slate heart chalkboard,strawberry ceramic trinket box,131,0.006445581578429443,0.10633116883116883,0.18794835007173602,3.1005375542678273
rabbit night light,vintage snap cards,131,0.006445581578429443,0.1338100102145046,0.14869466515323496,3.0868951732117944
alarm clock bakelike pink,lunch bag spaceboy design,131,0.006445581578429443,0.1725955204216074,0.11421098517872712,3.058266222361594
paper bunting retrospot,spotty bunting,131,0.006445581578429443,0.16645489199491742,0.11759425493716337,3.036830543002425
natural slate heart chalkboard,red hanging heart t-light holder,131,0.006445581578429443,0.10633116883116883,0.18169209431345354,2.997329646774862
gardeners kneeling pad cup of tea,heart of wicker small,131,0.006445581578429443,0.17374005305039789,0.1109229466553768,2.9899177292093873
jumbo bag vintage leaf,set of 4 pantry jelly moulds,131,0.006445581578429443,0.15268065268065267,0.12452471482889733,2.949697324222039
lunch bag apple design,spaceboy lunch box,131,0.006445581578429443,0.12818003913894324,0.14819004524886878,2.946980899841496
jumbo storage bag suki,popcorn holder,131,0.006445581578429443,0.11120543293718166,0.16859716859716858,2.9088020836747495
gardeners kneeling pad keep calm,roses regency teacup and saucer,131,0.006445581578429443,0.14475138121546963,0.12931885488647582,2.904172825096944
alarm clock bakelike green,green regency teacup and saucer,131,0.006445581578429443,0.13547052740434332,0.13435897435897437,2.82390051175987
paper chain kit 50's christmas,set of 3 regency cake tins,131,0.006445581578429443,0.11461067366579178,0.15726290516206481,2.7963353320330753
jam making set with jars,jumbo  bag baroque black white,131,0.006445581578429443,0.12029384756657484,0.14162162162162162,2.643083413992505
heart of wicker small,set/5 red retrospot lid glass bowls,131,0.006445581578429443,0.1109229466553768,0.1528588098016336,2.630569390692973
alarm clock bakelike red,roses regency teacup and saucer,131,0.006445581578429443,0.12755598831548198,0.12931885488647582,2.559178584919897
hanging heart jar t-light holder,lunch bag red retrospot,131,0.006445581578429443,0.1850282485875706,0.08500973393900065,2.4403076731302953
lunch bag spaceboy design,set/20 red retrospot paper napkins,131,0.006445581578429443,0.11421098517872712,0.1358921161825726,2.4079087788095954
lunch bag red retrospot,pink regency teacup and saucer,131,0.006445581578429443,0.08500973393900065,0.17798913043478262,2.3474698812177297
gin + tonic diet metal sign,lunch bag red retrospot,131,0.006445581578429443,0.1760752688172043,0.08500973393900065,2.322228269591733
hanging heart jar t-light holder,regency cakestand 3 tier,131,0.006445581578429443,0.1850282485875706,0.06880252100840337,1.9750599392299293
party bunting,vintage snap cards,131,0.006445581578429443,0.07910628019323672,0.14869466515323496,1.8249217237767799
party bunting,retrospot tea set ceramic 11 pc,131,0.006445581578429443,0.07910628019323672,0.13980789754535752,1.7158548971689895
assorted colour bird ornament,jam making set with jars,131,0.006445581578429443,0.09154437456324249,0.12029384756657484,1.7084920740342884
baking set 9 piece retrospot,jumbo bag red retrospot,131,0.006445581578429443,0.14587973273942093,0.06346899224806202,1.43646302722674
jumbo bag spaceboy design,jumbo bag vintage doily,130,0.0063963786656170045,0.1906158357771261,0.18651362984218078,5.558215561455252
charlotte bag pink polkadot,round snack boxes set of4 woodland,130,0.0063963786656170045,0.17615176151761516,0.1798063623789765,4.951740527087152
jumbo bag 50's christmas,jumbo bag woodland animals,130,0.0063963786656170045,0.18335684062059238,0.1522248243559719,4.363635162497564
60 teatime fairy cake cases,jumbo bag pink vintage paisley,130,0.0063963786656170045,0.16290726817042606,0.1522248243559719,3.876964072945831
dolly girl lunch box,set/5 red retrospot lid glass bowls,130,0.0063963786656170045,0.1566265060240964,0.1516919486581097,3.7144423669005078
jumbo bag vintage leaf,set of 3 regency cake tins,130,0.0063963786656170045,0.15151515151515152,0.15606242496998798,3.6967514278438647
spaceboy lunch box,woodland charlotte bag,130,0.0063963786656170045,0.14705882352941177,0.15719467956469166,3.614055053702255
set of 3 regency cake tins,vintage snap cards,130,0.0063963786656170045,0.15606242496998798,0.14755959137343927,3.600241458672004
dotcom postage,lunch bag suki design,130,0.0063963786656170045,0.18361581920903955,0.12059369202226346,3.4617884133622634
jam making set printed,lunch box i love london,130,0.0063963786656170045,0.11648745519713262,0.1846590909090909,3.3629134082763117
jumbo bag woodland animals,retrospot tea set ceramic 11 pc,130,0.0063963786656170045,0.1522248243559719,0.13874066168623267,3.301832796382895
gardeners kneeling pad cup of tea,lunch bag suki design,130,0.0063963786656170045,0.1724137931034483,0.12059369202226346,3.250591772759261
natural slate heart chalkboard,wood black board ant white finish,130,0.0063963786656170045,0.10551948051948051,0.19461077844311378,3.2104459911346144
jumbo bag apples,vintage snap cards,130,0.0063963786656170045,0.13485477178423236,0.14755959137343927,3.1109970280848334
jumbo bag apples,spaceboy lunch box,130,0.0063963786656170045,0.13485477178423236,0.14705882352941177,3.1004393458628265
jumbo bag pink vintage paisley,lunch bag apple design,130,0.0063963786656170045,0.1522248243559719,0.12720156555772993,3.027218522711128
natural slate heart chalkboard,strawberry charlotte bag,130,0.0063963786656170045,0.10551948051948051,0.18156424581005587,2.995220561561344
spaceboy lunch box,wooden picture frame white finish,130,0.0063963786656170045,0.14705882352941177,0.11904761904761904,2.737017884076707
alarm clock bakelike green,lunch bag woodland,130,0.0063963786656170045,0.1344364012409514,0.1294820717131474,2.721399819542924
antique silver t-light glass,assorted colour bird ornament,130,0.0063963786656170045,0.19089574155653452,0.09084556254367575,2.7112264510097885
heart of wicker small,pack of 60 pink paisley cake cases,130,0.0063963786656170045,0.1100762066045724,0.1545778834720571,2.6601531783963486
lunch bag pink polkadot,set/20 red retrospot paper napkins,130,0.0063963786656170045,0.1211556383970177,0.13485477178423236,2.5543228161628506
lunch bag woodland,natural slate heart chalkboard,130,0.0063963786656170045,0.1294820717131474,0.10551948051948051,2.1360337869302013
lunch bag red retrospot,set of 3 regency cake tins,130,0.0063963786656170045,0.08436080467229072,0.15606242496998798,2.0582821058338974
